♥YHY直播,#genre#
华数__4K_ITV,http://www.72444165.xyz:5005/itv/wasusyt/6000000003000004748
黑莓电影_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000019624
哒啵赛事_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000001000003775
精品综合_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000019008
精品大剧_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000013968
精品纪录_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000013730
精品体育_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000014634
爱情喜剧_ITV,http://www.72444165.xyz:5005/itv/hnbblive/2000000003000000010
超级电视_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000006000268003
超级电影_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000003000012426
动作电影_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000018653
古装剧场_ITV,http://www.72444165.xyz:5005/itv/hnbblive/2000000003000000024
欢乐剧场_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000266012
惊悚悬疑_ITV,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000024282
军旅剧场_ITV,http://www.72444165.xyz:5005/itv/hnbblive/2000000003000000014
明星大片_ITV,http://www.72444165.xyz:5005/itv/hnbblive/2000000003000000016
农业致富_ITV,http://www.72444165.xyz:5005/itv/hnbblive/2000000003000000003
中国功夫_ITV,http://www.72444165.xyz:5005/itv/hnbblive/2000000003000000009
iH爱体育_ITV,http://www.72444165.xyz:5005/itv/wasusyt/6000000006000290630
CCTV6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202
中国教育,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022823801/timeshift.m3u8?delay=0&cdn=5202
🇭🇰港奥频道,#genre#
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
TVB星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
凤凰中文,http://203.205.220.174:80/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://203.205.220.174:80/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://203.205.220.174:80/qctv.fengshows.cn/live/0701phk72.m3u8

凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
黄金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
28 AI 智慧赛马,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
Hoy 78,http://aktv.top/AKTV/live/aktv/hoy78/AKTV.m3u8
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8
中天新闻台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
日本全天新闻,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
爆谷台,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8
美亚电影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
翡翠台(泰国),http://aktv.top/AKTV/live/aktv/null-16/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
Now星影台,http://aktv.top/AKTV/live/aktv/now/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
TVB星河台,http://aktv.top/AKTV/live/aktv/tvb/AKTV.m3u8
娱乐新闻台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
千禧经典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8


香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?$官源
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8
Plus即时频道,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
Plus即时频道,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
Plus综合肆柒,P2p://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d﻿
中天新闻肆柒,P2p://147.135.39.171:9906/66b0b26c0009271c5cff97de758b22d0
无线新闻肆柒,P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
无线翡翠肆柒,P2p://147.135.39.171:9906/66e6d974000126e3308846c86ed76d6e
凤凰卫视频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
香港卫视频道,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
中天新闻频道,p2p://142.54.189.229:3456/64de52a70006e20d01b906297b7d0f95.ts
无线新闻频道,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn
无线新闻频道,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
无线翡翠频道,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线华丽频道,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
无线华丽频道,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽频粤,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线功夫频道,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线生活频道,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist_w102.m3u8
无线生活频道,http://205.185.123.236:8899/tvb/Finance/stream.m3u8
无线星河频国,http://205.185.123.236:8899/tvb/xinghe/stream.m3u8
无线星河频粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
无线星河频道,http://php.jdshipin.com/smt.php?id=Xinhe
无线星河频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典频道,http://205.185.123.236:8899/astro/qianxi/stream.m3u8
千禧经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
千禧经典频道,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbclassic
Now爆谷频道,http://205.185.123.236:8899/1/baogutai/stream.m3u8
Now星影频道,http://205.185.123.236:8899/1/now/stream.m3u8
家庭影院频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcjtyy
RTHK-31频陆,p3p://108.181.32.169:23201/64101f330006ab429853d45f7940453b
RTHK-32频陆,p3p://108.181.32.169:23201/641020b00001b8599859a360613572d7
RTHK-33频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港面包频道,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港_C+_频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
澳视澳门频道,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语频道,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯频道,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac频道,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
🇹🇼台湾频道,#genre#
寰宇新闻台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
中天亚洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天新闻台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8

中天新闻,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv009
东森新闻,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv152
tvbs新闻,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv072
寰宇新闻,http://23.224.49.18:8866/1026.php?id=litv-longturn14
非凡新闻,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv010
闽镜新闻,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv075
民视新闻,http://23.224.49.18:8866/1026.php?id=litv-ftv13
中视新闻,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv074
华视新闻,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv052
台视新闻,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv051

TVBS-新闻台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
中视,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
华视,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
靖天电影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
龙华日韩台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龙华经典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龙华电影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
民视闽南,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv002
民视闽南,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv155
中视闽南,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv040
华视闽南,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv041
台视闽南,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv066
寰宇闽南,http://23.224.49.18:8866/1026.php?id=litv-longturn15
tvbs闽南,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv073
民视台湾,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv001
民视台湾,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv156
民视第一,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv003
民视旅游,http://23.224.49.18:8866/1026.php?id=litv-ftv07
民视影剧,http://23.224.49.18:8866/1026.php?id=litv-ftv09
民视综艺,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv004
中视菁采,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv064
中视经典,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv080
台视财经,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv056
公视戏剧,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv042
闽南戏剧,http://23.224.49.18:8866/1026.php?id=litv-longturn22
国际财经,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv104
东森财经,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv153
tvbs精采,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv067
tvbs欢乐,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv068
八大精彩,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv034
八大综艺,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv039
爱尔达娱乐台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv070
靖洋戏剧,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv045
靖洋卡通,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv057
靖天卡通,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv044
靖天综合,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv046
靖天日本,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv047
靖天欢乐,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv054
靖天映画,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv055
靖天戏剧,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv058
靖天电影,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv061
靖天育乐,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv062
靖天国际,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv063
靖天资讯,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv065
龙华卡通,http://23.224.49.18:8866/1026.php?id=litv-longturn01
龙华日韩,http://23.224.49.18:8866/1026.php?id=litv-longturn11
龙华偶像,http://23.224.49.18:8866/1026.php?id=litv-longturn12
龙华电影,http://23.224.49.18:8866/1026.php?id=litv-longturn03
龙华戏剧,http://23.224.49.18:8866/1026.php?id=litv-longturn18
龙华经典,http://23.224.49.18:8866/1026.php?id=litv-longturn21
国会壹台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv084
国会贰台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv085
好消息壹,http://23.224.49.18:8866/1026.php?id=litv-ftv16
好消息贰,http://23.224.49.18:8866/1026.php?id=litv-ftv17
智林体育,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv101
博斯魅力,http://23.224.49.18:8866/1026.php?id=litv-longturn04
博斯网球,http://23.224.49.18:8866/1026.php?id=litv-longturn09
博斯高球壹台,http://23.224.49.18:8866/1026.php?id=litv-longturn05
博斯高球贰台,http://23.224.49.18:8866/1026.php?id=litv-longturn06
博斯运动贰台,http://23.224.49.18:8866/1026.php?id=litv-longturn08
博斯无限壹台,http://23.224.49.18:8866/1026.php?id=litv-longturn10
博斯无限贰台,http://23.224.49.18:8866/1026.php?id=litv-longturn13
阿里郎台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv079
达文西台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv018
猪哥亮歌厅台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv006
亚洲旅游,http://23.224.49.18:8866/1026.php?id=litv-longturn17
美国之音,http://23.224.49.18:8866/1026.php?id=litv-ftv03
半岛新闻,http://23.224.49.18:8866/1026.php?id=litv-ftv10
非凡商业,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv048
第壹商业,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv109
爱放动漫,http://23.224.49.18:8866/1026.php?id=litv-ftv15
古典音乐,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv059
客家电视,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv043
华仁纪实,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv013
时尚运动,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv014
生活英语,http://23.224.49.18:8866/1026.php?id=litv-longturn20
采昌影剧,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv049
数位电影,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv011
Amc电影,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv017
CAT电影,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv076
TRA体育,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv077
GLO-Bet,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv016
TRACEU,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv082
MEZZOl,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv083
Ginx_TV,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv053

amc电影频英,http://61.221.215.25:8800/hls/43/index.m3u8
ASC搜索频英,http://61.221.215.25:8800/hls/50/index.m3u8
Diso综合频英,http://61.221.215.25:8800/hls/1/index.m3u8
momoTV频特,rtmp://f13h.mine.nu/sat/tv761
东森新闻频道,http://37.27.111.214:8080/live/20/hls.m3u8
tvbs闽南频道,http://37.27.111.214:8080/live/23/hls.m3u8
DWnews频道,http://37.27.111.214:8080/live/46/hls.m3u8

非凡新闻,rtmp://f13h.mine.nu/sat/tv581
中视闽南,rtmp://f13h.mine.nu/sat/tv091
台视闽南,rtmp://f13h.mine.nu/sat/tv071
华视闽南,rtmp://f13h.mine.nu/sat/tv111
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来体育,rtmp://f13h.mine.nu/sat/tv721
ELEVEN1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2,rtmp://f13h.mine.nu/sat/tv741
🇹🇼弯弯频道,#genre#
中天新闻频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv009
东森新闻频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv152
tvbs新闻频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv072
寰宇新闻频道,http://23.224.49.18:8866/1026.php?id=litv-longturn14
非凡新闻频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv010
闽镜新闻频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv075
民视新闻频道,http://23.224.49.18:8866/1026.php?id=litv-ftv13
中视新闻频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv074
华视新闻频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv052
台视新闻频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv051
民视闽南频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv002
民视闽南频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv155
中视闽南频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv040
华视闽南频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv041
台视闽南频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv066
寰宇闽南频道,http://23.224.49.18:8866/1026.php?id=litv-longturn15
tvbs闽南频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv073
民视台湾频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv001
民视台湾频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv156
民视第一频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv003
民视旅游频道,http://23.224.49.18:8866/1026.php?id=litv-ftv07
民视影剧频道,http://23.224.49.18:8866/1026.php?id=litv-ftv09
民视综艺频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv004
中视菁采频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv064
中视经典频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv080
台视财经频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv056
公视戏剧频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv042
闽南戏剧频道,http://23.224.49.18:8866/1026.php?id=litv-longturn22
国际财经频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv104
东森财经频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv153
tvbs精采频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv067
tvbs欢乐频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv068
八大精彩频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv034
八大综艺频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv039
爱尔达娱乐台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv070
靖洋戏剧频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv045
靖洋卡通频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv057
靖天卡通频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv044
靖天综合频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv046
靖天日本频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv047
靖天欢乐频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv054
靖天映画频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv055
靖天戏剧频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv058
靖天电影频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv061
靖天育乐频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv062
靖天国际频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv063
靖天资讯频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv065
龙华卡通频道,http://23.224.49.18:8866/1026.php?id=litv-longturn01
龙华日韩频道,http://23.224.49.18:8866/1026.php?id=litv-longturn11
龙华偶像频道,http://23.224.49.18:8866/1026.php?id=litv-longturn12
龙华电影频道,http://23.224.49.18:8866/1026.php?id=litv-longturn03
龙华戏剧频道,http://23.224.49.18:8866/1026.php?id=litv-longturn18
龙华经典频道,http://23.224.49.18:8866/1026.php?id=litv-longturn21
国会频道壹台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv084
国会频道贰台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv085
好消息壹频道,http://23.224.49.18:8866/1026.php?id=litv-ftv16
好消息贰频道,http://23.224.49.18:8866/1026.php?id=litv-ftv17
智林体育频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv101
博斯魅力频道,http://23.224.49.18:8866/1026.php?id=litv-longturn04
博斯网球频道,http://23.224.49.18:8866/1026.php?id=litv-longturn09
博斯高球壹台,http://23.224.49.18:8866/1026.php?id=litv-longturn05
博斯运动壹台,http://23.224.49.18:8866/1026.php?id=litv-longturn07
博斯无限壹台,http://23.224.49.18:8866/1026.php?id=litv-longturn10
达文西频道台,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv018
第壹商业频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv109
时尚运动频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv014
Amc电影频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv017
CAT电影频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv076
TRA体育频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv077
TRACEU频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv082
MEZZOl频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv083
Ginx_TV频道,http://23.224.49.18:8866/1026.php?id=4gtv-4gtv053

🏠好客山东,#genre#
山东卫视,http://221.0.78.198:1681/hls/10218/index.m3u8
山东教育,http://kxrj.site:998/123/mg.php?id=sdjy
山东体育广播 ,http://ls.qingting.fm/live/60266.m3u8
山东女主播电台,http://ls.qingting.fm/live/60258.m3u8
山东新闻广播,http://ls.qingting.fm/live/60180.m3u8
山东生活广播,http://ls.qingting.fm/live/60260.m3u8
山东音乐广播,http://ls.qingting.fm/live/1665.m3u8
临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
临沂综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8 
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8 
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
青岛电视城阳 ?http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
